Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
D.DeRozan o21.5 Pts+Ast,kylemurray03,Sacramento Kings,Philadelphia 76ers,0.0,0.6829268292682927,1,0.6,1,0.8,1,-120,1.2,2.2,1.0000000000000002,D.DeRozan
I.Zubac o15.5 Pts+Ast,kylemurray03,Los Angeles Clippers,San Antonio Spurs,0.0,0.6136363636363636,1,0.4,0,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,I.Zubac
M.Bridges o23.5 Pts+Rebs+Ast,FirefighterBets_duplicate,Charlotte Hornets,Brooklyn Nets,1.0,0.7931034482758621,1,1.0,1,0.9,1,-115,1.0,1.869565217391304,0.8695652173913042,M.Bridges
M.Bridges o23.5 Pts+Rebs+Ast,FirefighterBets_duplicate,New York Knicks,Denver Nuggets,1.0,0.5957446808510638,1,0.8,1,0.6,1,-115,1.0,1.869565217391304,0.8695652173913042,M.Bridges
T.Maxey u42.5 Pts+Rebs+Ast,LinesAtLunch,Philadelphia 76ers,Sacramento Kings,1.0,0.7105263157894737,1,0.4,0,0.5,0,-118,1.18,2.18,0.9999999999999998,T.Maxey
T.Maxey u42.5 Pts+Rebs+Ast,sandyplashkes,Philadelphia 76ers,Sacramento Kings,1.0,0.7105263157894737,1,0.4,0,0.5,0,-118,1.18,2.18,0.9999999999999998,T.Maxey
T.Maxey u43.5 Pts+Rebs+Ast,kylemurray03,Philadelphia 76ers,Sacramento Kings,1.0,0.7105263157894737,1,0.4,0,0.5,0,-105,1.05,2.05,0.9999999999999998,T.Maxey
J.Williams o29.5 Pts+Rebs+Ast,Rotowire Sleeper_duplicate,Oklahoma City Thunder,Golden State Warriors,0.0,0.3709677419354839,0,0.4,0,0.5,0,100,1.5,3.0,1.5,J.Williams
N.Vucevic u35.5 Pts+Rebs+Ast,LinesAtLunch,Chicago Bulls,Boston Celtics,0.0,0.6521739130434783,1,0.6,1,0.5,0,-125,1.25,2.25,1.0,N.Vucevic
N.Vucevic u35.5 Pts+Rebs+Ast,sandyplashkes,Chicago Bulls,Boston Celtics,0.0,0.6521739130434783,1,0.6,1,0.5,0,-125,1.25,2.25,1.0,N.Vucevic
M.Porter o5.5 Rebs,FirefighterBets,Denver Nuggets,New York Knicks,0.0,0.6521739130434783,1,0.8,1,0.7,1,-105,1.0,1.9523809523809523,0.9523809523809524,M.Porter
M.Porter o5.5 Rebs,CamIsMoney18,Denver Nuggets,New York Knicks,0.0,0.6521739130434783,1,0.8,1,0.7,1,-115,1.0,1.869565217391304,0.8695652173913042,M.Porter
K.Towns o11.5 Rebs,JoeDellera,New York Knicks,Denver Nuggets,1.0,0.6666666666666666,1,0.6,1,0.7,1,-128,1.0,1.78125,0.78125,K.Towns
D.Sabonis u17.5 Rebs,kylemurray03,Sacramento Kings,Philadelphia 76ers,0.0,0.7209302325581395,1,0.2,0,0.4,0,-120,1.2,2.2,1.0000000000000002,D.Sabonis
J.Poole u9.5 Rebs+Ast,Theotherbabs,Washington Wizards,Toronto Raptors,1.0,0.5789473684210527,1,0.2,0,0.4,0,-110,1.0,1.9090909090909087,0.9090909090909092,J.Poole
C.Paul o11.5 Rebs+Ast,Theotherbabs,San Antonio Spurs,Los Angeles Clippers,1.0,0.6511627906976745,1,0.4,0,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524,C.Paul
K.Towns u3.5 Ast,TopShelfAction,New York Knicks,Denver Nuggets,1.0,0.5238095238095238,1,0.6,1,0.5,0,114,0.9,1.926,1.0259999999999998,K.Towns
N.Smith u2.5 3pt M,CamIsMoney18,Charlotte Hornets,Brooklyn Nets,1.0,0.88,1,0.8,1,0.7,1,-122,1.0,1.819672131147541,0.819672131147541,N.Smith
K.Irving o2.5 3pt M,sandyplashkes,Dallas Mavericks,New Orleans Pelicans,0.0,0.5945945945945946,1,0.6,1,0.6,1,-125,1.25,2.25,1.0,K.Irving
