Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
J.Brunson o33.5 Pts+Rebs+Ast,sandyplashkes,New York Knicks,Minnesota Timberwolves,0.0,0.5384615384615384,1,0.6,1,0.6,1,-112,1.12,2.12,1.0,J.Brunson
J.Green u14.5 Pts+Rebs+Ast,gneiffer07_duplicate,Charlotte Hornets,Washington Wizards,0.0,0.6666666666666666,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,J.Green
J.Green u14.5 Pts+Rebs+Ast,gneiffer07_duplicate,New Orleans Pelicans,Houston Rockets,0.0,0.84,1,0.8,1,0.8,1,-115,1.15,2.1499999999999995,0.9999999999999996,J.Green
J.Morant o37.5 Pts+Rebs+Ast,Mjaybrxd,Memphis Grizzlies,Golden State Warriors,1.0,0.25,0,0.4,0,0.3,0,-110,1.0,1.9090909090909087,0.9090909090909092,J.Morant
G.Bitadze u22.5 Pts+Rebs+Ast,gneiffer07,Orlando Magic,Oklahoma City Thunder,1.0,0.5217391304347826,1,0.6,1,0.6,1,-115,1.15,2.1499999999999995,0.9999999999999996,G.Bitadze
R.Barrett u39.5 Pts+Rebs+Ast,gneiffer07,Toronto Raptors,Brooklyn Nets,1.0,0.5416666666666666,1,0.6,1,0.5,0,-115,1.15,2.1499999999999995,0.9999999999999996,R.Barrett
C.Carrington o15.5 Pts+Rebs+Ast,Rotowire Sleeper,Washington Wizards,Charlotte Hornets,1.0,0.6666666666666666,1,0.6,1,0.5,0,100,1.5,3.0,1.5,C.Carrington
D.Sabonis o39.5 Pts+Rebs+Ast,Rotowire Prizepicks,Sacramento Kings,Los Angeles Lakers,1.0,0.48,0,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Sabonis
I.Hartenstein o24.5 Pts+Rebs+Ast,Rotowire Prizepicks,Oklahoma City Thunder,Orlando Magic,0.0,0.8,1,0.6,1,0.8,1,100,1.5,3.0,1.5,I.Hartenstein
B.Simmons o22.5 Pts+Rebs+Ast,TopShelfAction,Brooklyn Nets,Toronto Raptors,0.0,0.25,0,0.2,0,0.3,0,114,0.5,1.0699999999999998,0.5699999999999998,B.Simmons
I.Zubac o26.5 Pts+Rebs+Ast,CeeJPicks,Los Angeles Clippers,Dallas Mavericks,0.0,0.7407407407407407,1,0.6,1,0.7,1,-115,1.15,2.1499999999999995,0.9999999999999996,I.Zubac
K.Caldwell-Pope u13.5 Pts+Rebs+Ast,allanlemdfs,Orlando Magic,Oklahoma City Thunder,1.0,0.7407407407407407,1,1.0,1,0.7,1,-125,0.63,1.134,0.5040000000000001,K.Caldwell-Pope
S.Sharpe o21.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.5555555555555556,1,0.4,0,0.6,1,100,1.5,3.0,1.5,S.Sharpe
D.Ayton o23.5 Pts+Rebs+Ast,Rotowire Sleeper,Portland Trail Blazers,Denver Nuggets,1.0,0.6470588235294118,1,0.6,1,0.6,1,100,1.5,3.0,1.5,D.Ayton
J.Brunson o34.5 Pts+Rebs+Ast,Rotowire Prizepicks,New York Knicks,Minnesota Timberwolves,0.0,0.5384615384615384,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Brunson
J.Brunson o34.5 Pts+Rebs+Ast,Rotowire Sleeper,New York Knicks,Minnesota Timberwolves,0.0,0.5384615384615384,1,0.6,1,0.6,1,100,1.5,3.0,1.5,J.Brunson
