Play,Expert,Team,Opponent,Hmcrt_adv,All Game Percentages,All Game Correct,Last 5 Percentages,Last 5 Correct,Last 10 Percentages,Last 10 Correct,Odds,Units,Payout,Profit,Name
K.George o19.5 Pts+Rebs+Ast,gneiffer07_duplicate,Utah Jazz,Minnesota Timberwolves,1.0,0.7714285714285715,1,0.8,1,0.8,1,-120,1.2,2.2,1.0000000000000002,K.George
K.Caldwell-Pope u12.5 Pts+Rebs+Ast,Markus_Markets,Orlando Magic,Portland Trail Blazers,0.0,0.5652173913043478,1,0.6,1,0.6,1,-105,1.0,1.9523809523809523,0.9523809523809524,K.Caldwell-Pope
P.Banchero o34.5 Pts+Rebs+Ast,LinesAtLunch,Orlando Magic,Portland Trail Blazers,0.0,0.4285714285714285,0,0.4,0,0.4,0,-116,1.16,2.16,0.9999999999999998,P.Banchero
P.Banchero o34.5 Pts+Rebs+Ast,sandyplashkes,Orlando Magic,Portland Trail Blazers,0.0,0.4285714285714285,0,0.4,0,0.4,0,-116,1.16,2.16,0.9999999999999998,P.Banchero
J.Hayes u18.5 Pts+Rebs+Ast,allanlemdfs,Los Angeles Lakers,Washington Wizards,0.0,0.9166666666666666,1,1.0,1,1.0,1,-127,0.64,1.1439370078740156,0.5039370078740156,J.Hayes
W.Carter o19.5 Pts+Rebs+Ast,FirefighterBets,Orlando Magic,Portland Trail Blazers,0.0,0.5714285714285714,1,0.8,1,0.6,1,-110,1.0,1.9090909090909087,0.9090909090909092,W.Carter
J.Green o29.5 Pts+Rebs+Ast,ThePropfessor__duplicate,Houston Rockets,Memphis Grizzlies,0.0,0.4067796610169492,0,0.4,0,0.5,0,-125,1.25,2.25,1.0,J.Green
F.VanVleet u28.5 Pts+Rebs+Ast,TopShelfAction,Houston Rockets,Memphis Grizzlies,0.0,0.6976744186046512,1,0.6,1,0.7,1,-115,1.6,2.991304347826087,1.391304347826087,F.VanVleet
J.Suggs o17.5 Pts+Rebs+Ast,Rotowire Sleeper,Orlando Magic,Portland Trail Blazers,0.0,0.6857142857142857,1,0.4,0,0.7,1,100,1.5,3.0,1.5,J.Suggs
C.Sexton u25.5 Pts+Rebs+Ast,TopShelfAction,Utah Jazz,Minnesota Timberwolves,1.0,0.4651162790697674,0,0.0,0,0.0,0,-120,1.3,2.3833333333333337,1.0833333333333337,C.Sexton
J.Clarkson o17.5 Pts+Rebs+Ast,FirefighterBets,Utah Jazz,Minnesota Timberwolves,1.0,0.782608695652174,1,0.8,1,0.8,1,-110,1.0,1.9090909090909087,0.9090909090909092,J.Clarkson
J.Green o30.5 Pts+Rebs+Ast,FirefighterBets_duplicate,Houston Rockets,Memphis Grizzlies,0.0,0.3728813559322034,0,0.4,0,0.5,0,-120,1.0,1.8333333333333333,0.8333333333333335,J.Green
S.Henderson o19.5 Pts+Rebs+Ast,TopShelfAction,Portland Trail Blazers,Orlando Magic,1.0,0.575,1,0.6,1,0.7,1,-125,1.3,2.3400000000000003,1.0400000000000005,S.Henderson
